run,bn,heuristic,time
111,diabetes,MN,1.02326
111,diabetes,MW,0.000175
111,diabetes,MF,0.000175
111,diabetes,WMF,0.000177
111,diabetes,PE,0.00014
112,diabetes,MN,1.92793
112,diabetes,MW,0.000165
112,diabetes,MF,0.000187
112,diabetes,WMF,0.000163
112,diabetes,PE,0.000161
113,diabetes,MN,3.15325
113,diabetes,MW,0.000192
113,diabetes,MF,0.000188
113,diabetes,WMF,0.000166
113,diabetes,PE,0.00018
114,diabetes,MN,0.506721
114,diabetes,MW,0.000166
114,diabetes,MF,0.000171
114,diabetes,WMF,0.000174
114,diabetes,PE,0.000276
115,diabetes,MN,0.507824
115,diabetes,MW,0.000191
115,diabetes,MF,0.000177
115,diabetes,WMF,0.000139
115,diabetes,PE,0.000174
116,diabetes,MN,0.511045
116,diabetes,MW,0.000141
116,diabetes,MF,0.000175
116,diabetes,WMF,0.000175
116,diabetes,PE,0.000168
117,diabetes,MN,0.825124
117,diabetes,MW,0.00017
117,diabetes,MF,0.000167
117,diabetes,WMF,0.000163
117,diabetes,PE,0.000197
118,diabetes,MN,0.666468
118,diabetes,MW,0.00018
118,diabetes,MF,0.000208
118,diabetes,WMF,0.000165
118,diabetes,PE,0.000207
119,diabetes,MN,0.918722
119,diabetes,MW,0.000182
119,diabetes,MF,0.000177
119,diabetes,WMF,0.000158
119,diabetes,PE,0.000189
120,diabetes,MN,2.33043
120,diabetes,MW,0.000174
120,diabetes,MF,0.000175
120,diabetes,WMF,0.000155
120,diabetes,PE,0.000144
121,diabetes,MN,1.09769
121,diabetes,MW,0.000144
121,diabetes,MF,0.000172
121,diabetes,WMF,0.000176
121,diabetes,PE,0.000154
122,diabetes,MN,0.912858
122,diabetes,MW,0.00017
122,diabetes,MF,0.000182
122,diabetes,WMF,0.000166
122,diabetes,PE,0.000154
123,diabetes,MN,0.775035
123,diabetes,MW,0.000194
123,diabetes,MF,0.000143
123,diabetes,WMF,0.000193
123,diabetes,PE,0.000215
124,diabetes,MN,0.836103
124,diabetes,MW,0.000172
124,diabetes,MF,0.00017
124,diabetes,WMF,0.000161
124,diabetes,PE,0.000221
125,diabetes,MN,0.61761
125,diabetes,MW,0.000179
125,diabetes,MF,0.000216
125,diabetes,WMF,0.000163
125,diabetes,PE,0.000141
126,diabetes,MN,1.06143
126,diabetes,MW,0.000189
126,diabetes,MF,0.000216
126,diabetes,WMF,0.000152
126,diabetes,PE,0.00014
127,diabetes,MN,0.351494
127,diabetes,MW,0.000202
127,diabetes,MF,0.000177
127,diabetes,WMF,0.000166
127,diabetes,PE,0.000147
128,diabetes,MN,2.14035
128,diabetes,MW,0.000145
128,diabetes,MF,0.00022
128,diabetes,WMF,0.000189
128,diabetes,PE,0.000192
129,diabetes,MN,0.91367
129,diabetes,MW,0.00022
129,diabetes,MF,0.000177
129,diabetes,WMF,0.000132
129,diabetes,PE,0.000196
130,diabetes,MN,1.94724
130,diabetes,MW,0.000145
130,diabetes,MF,0.000148
130,diabetes,WMF,0.00014
130,diabetes,PE,0.000174
131,diabetes,MN,0.913993
131,diabetes,MW,0.000215
131,diabetes,MF,0.000143
131,diabetes,WMF,0.000179
131,diabetes,PE,0.000245
132,diabetes,MN,1.69083
132,diabetes,MW,0.000175
132,diabetes,MF,0.000187
132,diabetes,WMF,0.00019
132,diabetes,PE,0.000164
133,diabetes,MN,0.848985
133,diabetes,MW,0.000191
133,diabetes,MF,0.000174
133,diabetes,WMF,0.000189
133,diabetes,PE,0.000168
134,diabetes,MN,1.23672
134,diabetes,MW,0.000184
134,diabetes,MF,0.000176
134,diabetes,WMF,0.000138
134,diabetes,PE,0.00018
135,diabetes,MN,0.404071
135,diabetes,MW,0.000193
135,diabetes,MF,0.000173
135,diabetes,WMF,0.00018
135,diabetes,PE,0.000197
136,diabetes,MN,0.583134
136,diabetes,MW,0.000169
136,diabetes,MF,0.000145
136,diabetes,WMF,0.000164
136,diabetes,PE,0.000141
137,diabetes,MN,1.15877
137,diabetes,MW,0.000133
137,diabetes,MF,0.000172
137,diabetes,WMF,0.000162
