run,bn,heuristic,time
177,barley,WMF,3.1e-05
177,barley,PE,2.2e-05
178,barley,MN,0.168895
178,barley,MW,2.3e-05
178,barley,MF,2e-05
178,barley,WMF,1.6e-05
178,barley,PE,1.7e-05
179,barley,MN,0.172789
179,barley,MW,2.1e-05
179,barley,MF,1.6e-05
179,barley,WMF,1.5e-05
179,barley,PE,1.6e-05
180,barley,MN,0.177064
180,barley,MW,3.1e-05
180,barley,MF,1.7e-05
180,barley,WMF,2.6e-05
180,barley,PE,1.7e-05
181,barley,MN,0.42282
181,barley,MW,2e-05
181,barley,MF,1.6e-05
181,barley,WMF,2.5e-05
181,barley,PE,3e-05
182,barley,MN,0.283601
182,barley,MW,2.1e-05
182,barley,MF,1.6e-05
182,barley,WMF,1.6e-05
182,barley,PE,1.5e-05
183,barley,MN,0.316417
183,barley,MW,3.4e-05
183,barley,MF,2.4e-05
183,barley,WMF,1.9e-05
183,barley,PE,1.6e-05
184,barley,MN,0.269742
184,barley,MW,2e-05
184,barley,MF,1.6e-05
184,barley,WMF,2e-05
184,barley,PE,1.6e-05
185,barley,MN,0.274652
185,barley,MW,2e-05
185,barley,MF,1.6e-05
185,barley,WMF,1.7e-05
185,barley,PE,1.7e-05
186,barley,MN,0.27365
186,barley,MW,1.9e-05
186,barley,MF,1.7e-05
186,barley,WMF,1.5e-05
186,barley,PE,1.6e-05
187,barley,MN,0.324752
187,barley,MW,2.1e-05
187,barley,MF,2.4e-05
187,barley,WMF,1.6e-05
187,barley,PE,1.8e-05
188,barley,MN,0.262937
188,barley,MW,1.9e-05
188,barley,MF,1.6e-05
188,barley,WMF,1.7e-05
188,barley,PE,1.6e-05
189,barley,MN,0.249294
189,barley,MW,3.1e-05
189,barley,MF,2.2e-05
189,barley,WMF,2.3e-05
189,barley,PE,1.9e-05
190,barley,MN,0.23962
