run,bn,heuristic,time
129,alarm,PE,1.6e-05
130,alarm,MN,0.001198
130,alarm,MW,1.7e-05
130,alarm,MF,3.2e-05
130,alarm,WMF,1.4e-05
130,alarm,PE,1.6e-05
131,alarm,MN,0.001221
131,alarm,MW,1.9e-05
131,alarm,MF,1.5e-05
131,alarm,WMF,2.8e-05
131,alarm,PE,1.6e-05
132,alarm,MN,0.001269
132,alarm,MW,1.8e-05
132,alarm,MF,1.5e-05
132,alarm,WMF,1.6e-05
132,alarm,PE,1.6e-05
133,alarm,MN,0.001239
133,alarm,MW,1.5e-05
133,alarm,MF,1.5e-05
133,alarm,WMF,1.7e-05
133,alarm,PE,1.7e-05
134,alarm,MN,0.001224
134,alarm,MW,1.7e-05
134,alarm,MF,2e-05
134,alarm,WMF,1.5e-05
134,alarm,PE,1.6e-05
135,alarm,MN,0.001258
135,alarm,MW,1.7e-05
135,alarm,MF,1.5e-05
135,alarm,WMF,3.6e-05
135,alarm,PE,1.7e-05
136,alarm,MN,0.001228
136,alarm,MW,1.5e-05
136,alarm,MF,2.1e-05
136,alarm,WMF,1.4e-05
136,alarm,PE,3e-05
137,alarm,MN,0.001252
137,alarm,MW,1.5e-05
137,alarm,MF,1.3e-05
137,alarm,WMF,3.5e-05
137,alarm,PE,3.7e-05
138,alarm,MN,0.001364
138,alarm,MW,3.5e-05
138,alarm,MF,2.1e-05
138,alarm,WMF,1.8e-05
138,alarm,PE,1.8e-05
139,alarm,MN,0.001256
139,alarm,MW,3.2e-05
139,alarm,MF,1.6e-05
139,alarm,WMF,1.8e-05
139,alarm,PE,1.9e-05
140,alarm,MN,0.001172
140,alarm,MW,1.5e-05
140,alarm,MF,1.4e-05
140,alarm,WMF,1.5e-05
140,alarm,PE,1.5e-05
141,alarm,MN,0.001296
141,alarm,MW,1.6e-05
141,alarm,MF,3.6e-05
141,alarm,WMF,1.7e-05
141,alarm,PE,1.4e-05
142,alarm,MN,0.001177
142,alarm,MW,1.7e-05
142,alarm,MF,1.7e-05
142,alarm,WMF,1.7e-05
142,alarm,PE,1.5e-05
143,alarm,MN,0.001173
143,alarm,MW,1.9e-05
143,alarm,MF,1.5e-05
143,alarm,WMF,1.5e-05
143,alarm,PE,1.7e-05
144,alarm,MN,0.001158
144,alarm,MW,1.6e-05
144,alarm,MF,1.6e-05
144,alarm,WMF,1.5e-05
144,alarm,PE,1.6e-05
145,alarm,MN,0.001254
145,alarm,MW,1.6e-05
145,alarm,MF,1.5e-05
145,alarm,WMF,1.7e-05
145,alarm,PE,1.5e-05
146,alarm,MN,0.001859
146,alarm,MW,2.1e-05
146,alarm,MF,2.3e-05
146,alarm,WMF,2.8e-05
146,alarm,PE,2.4e-05
147,alarm,MN,0.001307
147,alarm,MW,1.7e-05
147,alarm,MF,2.4e-05
147,alarm,WMF,1.7e-05
147,alarm,PE,1.6e-05
148,alarm,MN,0.001225
148,alarm,MW,1.6e-05
148,alarm,MF,4.2e-05
148,alarm,WMF,1.6e-05
148,alarm,PE,1.4e-05
149,alarm,MN,0.001268
149,alarm,MW,1.5e-05
149,alarm,MF,1.6e-05
149,alarm,WMF,1.6e-05
149,alarm,PE,3e-05
150,alarm,MN,0.001258
150,alarm,MW,1.6e-05
150,alarm,MF,3.4e-05
150,alarm,WMF,1.8e-05
150,alarm,PE,1.7e-05
151,alarm,MN,0.001197
151,alarm,MW,1.7e-05
151,alarm,MF,1.6e-05
151,alarm,WMF,3.5e-05
151,alarm,PE,2.9e-05
152,alarm,MN,0.001192
152,alarm,MW,1.5e-05
152,alarm,MF,3.5e-05
152,alarm,WMF,1.5e-05
152,alarm,PE,2.3e-05
153,alarm,MN,0.001263
153,alarm,MW,3.1e-05
153,alarm,MF,5.4e-05
153,alarm,WMF,3.9e-05
153,alarm,PE,1.6e-05
154,alarm,MN,0.001388
154,alarm,MW,2.1e-05
154,alarm,MF,2.4e-05
154,alarm,WMF,2.3e-05
154,alarm,PE,2.3e-05
155,alarm,MN,0.001279
155,alarm,MW,1.6e-05
155,alarm,MF,1.9e-05
155,alarm,WMF,3.1e-05
155,alarm,PE,1.8e-05
156,alarm,MN,0.001242
156,alarm,MW,4e-05
156,alarm,MF,1.5e-05
156,alarm,WMF,3.1e-05
156,alarm,PE,3.4e-05
157,alarm,MN,0.001162
157,alarm,MW,1.5e-05
157,alarm,MF,1.7e-05
157,alarm,WMF,1.6e-05
157,alarm,PE,2.9e-05
158,alarm,MN,0.001251
158,alarm,MW,1.7e-05
158,alarm,MF,2.3e-05
158,alarm,WMF,1.4e-05
158,alarm,PE,1.9e-05
159,alarm,MN,0.001207
159,alarm,MW,1.5e-05
159,alarm,MF,1.7e-05
159,alarm,WMF,2.3e-05
159,alarm,PE,3.1e-05
160,alarm,MN,0.001228
160,alarm,MW,1.6e-05
160,alarm,MF,3e-05
160,alarm,WMF,1.6e-05
160,alarm,PE,3.3e-05
161,alarm,MN,0.001209
161,alarm,MW,1.6e-05
161,alarm,MF,1.5e-05
161,alarm,WMF,2.5e-05
161,alarm,PE,2e-05
162,alarm,MN,0.001373
162,alarm,MW,1.4e-05
162,alarm,MF,1.6e-05
162,alarm,WMF,3.4e-05
162,alarm,PE,4.7e-05
163,alarm,MN,0.001535
163,alarm,MW,2.8e-05
163,alarm,MF,2e-05
163,alarm,WMF,3.3e-05
163,alarm,PE,3.3e-05
164,alarm,MN,0.001304
164,alarm,MW,1.8e-05
164,alarm,MF,1.6e-05
164,alarm,WMF,3.7e-05
164,alarm,PE,1.6e-05
165,alarm,MN,0.001226
165,alarm,MW,1.9e-05
165,alarm,MF,2.4e-05
165,alarm,WMF,2.4e-05
165,alarm,PE,3.2e-05
166,alarm,MN,0.002001
166,alarm,MW,1.9e-05
166,alarm,MF,2.4e-05
166,alarm,WMF,1.9e-05
166,alarm,PE,3.2e-05
167,alarm,MN,0.001959
167,alarm,MW,1.6e-05
167,alarm,MF,2.5e-05
167,alarm,WMF,2.9e-05
167,alarm,PE,2.4e-05
168,alarm,MN,0.002091
168,alarm,MW,3.7e-05
168,alarm,MF,3.1e-05
168,alarm,WMF,2.5e-05
168,alarm,PE,2.8e-05
169,alarm,MN,0.001451
169,alarm,MW,3.5e-05
169,alarm,MF,2.8e-05
169,alarm,WMF,5e-05
169,alarm,PE,4e-05
170,alarm,MN,0.001961
170,alarm,MW,4e-05
170,alarm,MF,4.2e-05
170,alarm,WMF,2.5e-05
170,alarm,PE,3e-05
171,alarm,MN,0.00154
171,alarm,MW,4.2e-05
171,alarm,MF,3.1e-05
171,alarm,WMF,2.4e-05
171,alarm,PE,2.9e-05
172,alarm,MN,0.002073
172,alarm,MW,2e-05
172,alarm,MF,2.6e-05
172,alarm,WMF,2.5e-05
172,alarm,PE,3.6e-05
173,alarm,MN,0.002158
173,alarm,MW,2.6e-05
173,alarm,MF,2.7e-05
173,alarm,WMF,2.4e-05
173,alarm,PE,2.6e-05
174,alarm,MN,0.001621
174,alarm,MW,2.1e-05
174,alarm,MF,2.5e-05
174,alarm,WMF,2.6e-05
174,alarm,PE,2.5e-05
175,alarm,MN,0.002041
175,alarm,MW,3e-05
175,alarm,MF,2.6e-05
175,alarm,WMF,2.9e-05
175,alarm,PE,2.5e-05
176,alarm,MN,0.001786
176,alarm,MW,5.9e-05
