run,bn,heuristic,time
114,munin,MF,0.0004
114,munin,WMF,0.000297
114,munin,PE,0.000329
115,munin,MN,0.437643
115,munin,MW,0.000321
115,munin,MF,0.000326
115,munin,WMF,0.0003
115,munin,PE,0.00033
116,munin,MN,0.421302
116,munin,MW,0.000367
116,munin,MF,0.000414
116,munin,WMF,0.000418
116,munin,PE,0.000408
117,munin,MN,0.339203
117,munin,MW,0.000307
117,munin,MF,0.000426
117,munin,WMF,0.000321
117,munin,PE,0.000334
118,munin,MN,0.368768
118,munin,MW,0.000319
118,munin,MF,0.000404
118,munin,WMF,0.000311
118,munin,PE,0.000318
119,munin,MN,0.364123
119,munin,MW,0.000323
119,munin,MF,0.000429
119,munin,WMF,0.00034
119,munin,PE,0.000337
120,munin,MN,0.397881
120,munin,MW,0.000334
120,munin,MF,0.000327
120,munin,WMF,0.00032
120,munin,PE,0.000352
121,munin,MN,0.318871
121,munin,MW,0.000407
121,munin,MF,0.000312
121,munin,WMF,0.000396
121,munin,PE,0.000418
122,munin,MN,0.412084
122,munin,MW,0.000332
122,munin,MF,0.000329
122,munin,WMF,0.00032
122,munin,PE,0.000432
123,munin,MN,0.361922
123,munin,MW,0.000345
123,munin,MF,0.000397
123,munin,WMF,0.000316
123,munin,PE,0.000338
124,munin,MN,0.412712
124,munin,MW,0.000345
124,munin,MF,0.000454
124,munin,WMF,0.000325
124,munin,PE,0.000315
125,munin,MN,0.3955
125,munin,MW,0.000395
125,munin,MF,0.000317
125,munin,WMF,0.0004
125,munin,PE,0.000457
126,munin,MN,0.250003
126,munin,MW,0.000356
126,munin,MF,0.00035
126,munin,WMF,0.000332
126,munin,PE,0.000334
127,munin,MN,0.391424
127,munin,MW,0.000398
127,munin,MF,0.000301
127,munin,WMF,0.000318
127,munin,PE,0.000342
128,munin,MN,0.285629
128,munin,MW,0.000326
128,munin,MF,0.000304
128,munin,WMF,0.000295
128,munin,PE,0.000327
129,munin,MN,0.382909
129,munin,MW,0.000328
129,munin,MF,0.000354
129,munin,WMF,0.000308
129,munin,PE,0.00041
130,munin,MN,0.333643
130,munin,MW,0.00032
130,munin,MF,0.000322
130,munin,WMF,0.000321
130,munin,PE,0.000432
131,munin,MN,0.382366
131,munin,MW,0.000338
131,munin,MF,0.000338
131,munin,WMF,0.000441
131,munin,PE,0.00034
132,munin,MN,0.304488
132,munin,MW,0.000371
132,munin,MF,0.000418
132,munin,WMF,0.000306
132,munin,PE,0.000356
133,munin,MN,0.314542
133,munin,MW,0.000318
133,munin,MF,0.000332
133,munin,WMF,0.000323
133,munin,PE,0.000321
134,munin,MN,0.351808
134,munin,MW,0.000315
134,munin,MF,0.000341
134,munin,WMF,0.000314
134,munin,PE,0.000366
135,munin,MN,0.403258
135,munin,MW,0.000382
135,munin,MF,0.000325
135,munin,WMF,0.000319
135,munin,PE,0.000347
136,munin,MN,0.416605
136,munin,MW,0.000348
136,munin,MF,0.000416
136,munin,WMF,0.000326
136,munin,PE,0.000341
137,munin,MN,0.397436
137,munin,MW,0.000325
137,munin,MF,0.000362
137,munin,WMF,0.000319
137,munin,PE,0.000324
138,munin,MN,0.305034
138,munin,MW,0.000314
138,munin,MF,0.000326
138,munin,WMF,0.000311
138,munin,PE,0.000405
139,munin,MN,0.325963
139,munin,MW,0.000329
139,munin,MF,0.0004
139,munin,WMF,0.000308
139,munin,PE,0.000428
140,munin,MN,0.399436
140,munin,MW,0.000357
140,munin,MF,0.000299
140,munin,WMF,0.000301
140,munin,PE,0.000409
141,munin,MN,0.369096
141,munin,MW,0.000402
141,munin,MF,0.000312
141,munin,WMF,0.00032
141,munin,PE,0.00041
142,munin,MN,0.330104
142,munin,MW,0.000313
142,munin,MF,0.000386
142,munin,WMF,0.000309
142,munin,PE,0.000408
143,munin,MN,0.372918
143,munin,MW,0.000312
143,munin,MF,0.000339
143,munin,WMF,0.000364
143,munin,PE,0.000325
144,munin,MN,0.287684
144,munin,MW,0.000336
144,munin,MF,0.000356
144,munin,WMF,0.000314
